,rating,Team,Type,mu,sd,name,finalpriors,finalse,player_id,index,player_name
0,6.239155241852652,Golden State Warriors,Non-rookie,0.8333333333333334,5,Leandro Barbosa,-0.7821105819434375,3.688381020348532,2571,12,Leandro Barbosa
1,6.239155241852652,Golden State Warriors,Non-rookie,4.0,5,Andrew Bogut,1.213734642725469,3.688381020348532,101106,365,Andrew Bogut
2,6.239155241852652,Golden State Warriors,Non-rookie,3.7902620000000002,5,Stephen Curry,1.1789371366421666,3.688381020348532,201939,405,Stephen Curry
3,6.239155241852652,Golden State Warriors,Non-rookie,4.766666666666667,5,Draymond Green,2.835641561594743,3.688381020348532,203110,9,Draymond Green
4,6.239155241852652,Golden State Warriors,Non-rookie,3.903485333333333,5,Andre Iguodala,1.1789371366421666,3.688381020348532,2738,339,Andre Iguodala
5,6.239155241852652,Golden State Warriors,Non-rookie,1.8479083333333333,5,Shaun Livingston,0.5001903363922269,3.688381020348532,2733,168,Shaun Livingston
6,6.239155241852652,Golden State Warriors,Non-rookie,0.4236546666666667,5,Brandon Rush,-0.8635016356703907,3.688381020348532,201575,14,Brandon Rush
7,6.239155241852652,Golden State Warriors,Non-rookie,1.2716666666666667,5,Marreese Speights,0.40172348231807914,3.688381020348532,201578,13,Marreese Speights
8,6.239155241852652,Golden State Warriors,Non-rookie,2.14375,5,Jason Thompson,0.5001903363922269,3.688381020348532,201574,132,Jason Thompson
9,6.239155241852652,Golden State Warriors,Non-rookie,5.166666666666667,5,Klay Thompson,3.086863398370791,3.688381020348532,202691,8,Klay Thompson
10,2.72685865156104,Los Angeles Clippers,Non-rookie,0.3668666666666667,5,Cole Aldrich,-0.9429518580578606,3.688381020348532,202332,435,Cole Aldrich
11,2.72685865156104,Los Angeles Clippers,Non-rookie,1.8916666666666664,5,Jamal Crawford,0.5001903363922269,3.688381020348532,2037,292,Jamal Crawford
12,2.72685865156104,Los Angeles Clippers,Non-rookie,3.066666666666667,5,Jeff Green,0.600111770394226,3.688381020348532,201145,402,Jeff Green
13,2.72685865156104,Los Angeles Clippers,Non-rookie,6.302575,5,Blake Griffin,3.587602657479763,3.688381020348532,201933,78,Blake Griffin
14,2.72685865156104,Los Angeles Clippers,Non-rookie,0.3668666666666667,5,Wesley Johnson,-0.9429518580578606,3.688381020348532,202325,293,Wesley Johnson
15,2.72685865156104,Los Angeles Clippers,Non-rookie,6.5,5,DeAndre Jordan,3.5458990446362035,3.688381020348532,201599,458,DeAndre Jordan
16,2.72685865156104,Los Angeles Clippers,Non-rookie,0.4236546666666667,5,Luc Mbah a Moute,-0.8635016356703907,3.688381020348532,201601,81,Luc Mbah a Moute
17,2.72685865156104,Los Angeles Clippers,Non-rookie,7.156232000000001,5,Chris Paul,3.601572616123118,3.688381020348532,101108,115,Chris Paul
18,2.72685865156104,Los Angeles Clippers,Non-rookie,0.105744,5,Jeff Ayres,-1.0260075097864607,3.688381020348532,201965,345,Jeff Ayres
19,2.72685865156104,Los Angeles Clippers,Non-rookie,1.1333333333333333,5,Paul Pierce,0.40172348231807914,3.688381020348532,1718,375,Paul Pierce
20,2.38846342928413,San Antonio Spurs,Non-rookie,6.5,5,LaMarcus Aldridge,3.5458990446362035,3.688381020348532,200746,98,LaMarcus Aldridge
21,2.38846342928413,San Antonio Spurs,Non-rookie,0.499729,5,Matt Bonner,-0.8635016356703907,3.688381020348532,2588,428,Matt Bonner
22,2.38846342928413,San Antonio Spurs,Non-rookie,0.499729,5,Rasual Butler,-0.8635016356703907,3.688381020348532,2446,384,Rasual Butler
23,2.38846342928413,San Antonio Spurs,Non-rookie,2.333333333333333,5,Boris Diaw,0.5001903363922269,3.688381020348532,2564,97,Boris Diaw
24,2.38846342928413,San Antonio Spurs,Non-rookie,1.6666666666666667,5,Tim Duncan,0.48133900555480197,3.688381020348532,1495,394,Tim Duncan
25,2.38846342928413,San Antonio Spurs,Non-rookie,0.169237,5,Jimmer Fredette,-1.0260075097864607,3.688381020348532,202690,174,Jimmer Fredette
26,2.38846342928413,San Antonio Spurs,Non-rookie,0.938,5,Manu Ginobili,0.1349071930714194,3.688381020348532,1938,327,Manu Ginobili
27,2.38846342928413,San Antonio Spurs,Non-rookie,3.333333333333333,5,Danny Green,0.6886525675986952,3.688381020348532,201980,427,Danny Green
28,2.38846342928413,San Antonio Spurs,Non-rookie,5.5,5,Kawhi Leonard,3.426121368156501,3.688381020348532,202695,93,Kawhi Leonard
29,2.38846342928413,San Antonio Spurs,Non-rookie,1.1929823333333334,5,Patty Mills,0.40172348231807914,3.688381020348532,201988,94,Patty Mills
